0015400560436;http://world-en.openfoodfacts.org/product/0015400560436/juice-cocktail-from-concentrate-shur-saving;usda-ndb-import;1489135269;2017-03-10T08:41:09Z;1587627132;2020-04-23T07:32:12Z;Juice cocktail from concentrate;;;;;Shur Saving;shur-saving;Plant-based foods and beverages, Beverages, Plant-based beverages, Fruit-based beverages;en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:fruit-based-beverages;Plant-based foods and beverages,Beverages,Plant-based beverages,Fruit-based beverages;;;;;;;;;;;;;;;United States;en:united-states;United States;Water, grape juice concentrate, high fructose corn syrup, citric acid, natural flavor.;;;;;;8 OZA (240 ml);240;;1;;en:e330;E330 - Citric acid;0;;;0;;;;;4;Beverages;Sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Western Family Foods, Inc.;en:fruit-based-beverages;Fruit-based beverages;;;;;;;;280;280;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.67;16.25;;;;;;;;;;;;0;;;;0.0375;0.015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0015400561419;http://world-en.openfoodfacts.org/product/0015400561419/taco-seasoning-shur-saving;usda-ndb-import;1489134007;2017-03-10T08:20:07Z;1587597007;2020-04-22T23:10:07Z;Taco Seasoning;;;;;Shur Saving;shur-saving;Groceries, Condiments;en:groceries,en:condiments;Groceries,Condiments;;;;;;;;;;;;;;;United States;en:united-states;United States;Chili powder (roasted cayenne pepper, garlic, oregano, cumin, chili peppers, salt, and silicon dioxide), spices including paprika (color), salt, dextrose, corn flour, onion, garlic, natural flavor, citric acid and tricalcium phosphate.;;;;;;2 tsp (6 g);6;;1;;en:e330;E330 - Citric acid;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Western Family Foods, Inc.;en:condiments;Condiments;;;;;;;;1393;1393;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;16.67;;;;;;;;;16.7;;;0;;;;16.25;6.5;;0.0020001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0015400567152;http://world-en.openfoodfacts.org/product/0015400567152/macaroni-cheese-dinner-shur-saving;usda-ndb-import;1489135269;2017-03-10T08:41:09Z;1587627132;2020-04-23T07:32:12Z;Macaroni & Cheese Dinner;;;;;Shur Saving;shur-saving;Meals, Pasta dishes;en:meals,en:pasta-dishes;Meals,Pasta dishes;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched macaroni (wheat flour, niacin, iron [ferrous sulfate], thiamine mononitrate, riboflavin, folic acid), dairy product solids, enriched bleached flour (bleached wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), salt, whey, modified corn starch, cheddar cheese (milk, cheese culture, salt, enzymes), reduced lactose whey, natural flavor, dried yeast, color (yellow 5 lake and 6 lake, yellow 5 and 6), butter (cream, salt), buttermilk, nonfat milk, disodium phosphate.;;;;;;2.5 ONZ (70 g);70;;1;;en:e339,en:e339ii;E339 - Sodium phosphates,E339ii - Disodium phosphate;0;;;0;;;12;d;4;Composite foods;One-dish meals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Western Family Foods, Inc.;en:pasta-dishes;Pasta dishes;;;;;;;;1435;1435;;1.43;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;71.43;10;;;;;;;;;2.9;;;11.43;;;;2.1425;0.857;;0;;;;;0;;;;;;;;;;;;;;0.057;;0.00257;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;
0015400590594;http://world-en.openfoodfacts.org/product/0015400590594/cinnamon-bears-candies;org-database-usda;1587647442;2020-04-23T13:10:42Z;1587647442;2020-04-23T13:10:42Z;Cinnamon bears candies;;;;;;;Snacks, Sweet snacks, Confectioneries;en:snacks,en:sweet-snacks,en:confectioneries;Snacks,Sweet snacks,Confectioneries;;;;;;;;;;;;;;;United States;en:united-states;United States;Corn syrup, sugar, corn starch-modified, artificial flavor, mineral oil, carnauba wax, red #40.;;;;;;4 PIECES (40 g);40;;3;;en:e129,en:e903,en:e905a;E129 - Allura red ac,E903 - Carnauba wax,E905a - Mineral oil;0;;;0;;;14;d;4;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Western Family Foods, Inc.;en:confectioneries;Confectioneries;;;;;;;;1464;1464;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;85;57.5;;;;;;;;;0;;;0;;;;0;0;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;14;;;;;;;;
0015400590617;http://world-en.openfoodfacts.org/product/0015400590617/chocolate-all-nut-mix-candies;org-database-usda;1587647325;2020-04-23T13:08:45Z;1587647325;2020-04-23T13:08:45Z;Chocolate all nut mix candies;;;;;;;Snacks, Sweet snacks, Confectioneries;en:snacks,en:sweet-snacks,en:confectioneries;Snacks,Sweet snacks,Confectioneries;;;;;;;;;;;;;;;United States;en:united-states;United States;Milk and dark chocolate (sugar, cocoa butter, chocolate liquor, dry whole milk, soy lecithin (an emulsifier), vanilla extract, salt), peanuts, almonds, pecans, corn syrup, sugar, tapioca dextrin, confectioner's glaze, glycerine.;en:milk,en:nuts,en:peanuts;;;;;18 PIECES (39 g);39;;3;;en:e1400,en:e322,en:e322i,en:e422;E1400 - Dextrin,E322 - Lecithins,E322i - Lecithin,E422 - Glycerol;0;;;0;;;19;e;4;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Western Family Foods, Inc.;en:confectioneries;Confectioneries;;;;;;;;2251;2251;;35.9;12.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;51.28;38.46;;;;;;;;;5.1;;;10.26;;;;0.065;0.026;;0;;;;;0;;;;;;;;;;;;;;0.103;;0.00277;;;;;;;;;;;;;;;;;;;;;19;;;;;;;;
0015400716086;http://world-en.openfoodfacts.org/product/0015400716086/dark-sweet-cherries-shurfine;usda-ndb-import;1489134007;2017-03-10T08:20:07Z;1587657433;2020-04-23T15:57:13Z;Dark Sweet Cherries;;;;;Shurfine;shurfine;Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods;Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods;;;;;;;;;;;;;;;United States;en:united-states;United States;Cherries.;;;;;;1 cup (140 g);140;;0;;;;0;;;0;;;-3;a;1;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SHURFINE;en:fruits-and-vegetables-based-foods;Fruits and vegetables based foods;;;;;;;;297;297;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;18.57;11.43;;;;;;;;;0.7;;;0.71;;;;0;0;;0.0000213;;;;;0.0064;;;;;;;;;;;;;;0.014;;0.00026;;;;;;;;;;;;;;;;;;;;;-3;;;;;;;;
0015400800433;http://world-en.openfoodfacts.org/product/0015400800433/select-quality-swiss-cheese-shurfine;usda-ndb-import;1489078066;2017-03-09T16:47:46Z;1587589493;2020-04-22T21:04:53Z;Select quality swiss cheese;;;;;Shurfine,  Western Family Foods  Inc.;shurfine,western-family-foods-inc;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Part-skim milk, cheese culture, salt, enzymes.;;;;;;1 SLICE (21 g);21;;0;;;;0;;;0;;;11;d;3;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SHURFINE;en:cheeses;Cheeses;;;;;;;;1594;1594;;28.57;19.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.095;0;0;;;;;;;;;0;;;28.57;;;;0.535;0.214;;0.0002856;;;;;0;;;;;;;;;;;;;;0.952;;0;;;;;;;;;;;;;;;;;;;;;11;;;;;;;;
0015400800440;http://world-en.openfoodfacts.org/product/0015400800440/select-quality-colby-monterey-jack-cheese-colby-jack-shurfine;usda-ndb-import;1489078066;2017-03-09T16:47:46Z;1587589493;2020-04-22T21:04:53Z;Select quality colby & monterey jack cheese, colby jack;;;;;Shurfine,  Western Family Foods  Inc.;shurfine,western-family-foods-inc;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Pasteurized milk, cheese culture, salt, enzymes, annatto vegetable color (in colby cheese).;;;;;;1 SLICE (21 g);21;;0;;;;0;;;0;;;15;d;3;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SHURFINE;en:cheeses;Cheeses;;;;;;;;1594;1594;;33.33;19.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.095;0;0;;;;;;;;;0;;;23.81;;;;1.5475;0.619;;0.0002856;;;;;0;;;;;;;;;;;;;;0.714;;0;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;
0015400800457;http://world-en.openfoodfacts.org/product/0015400800457/pepper-jack-cheese-pepper-jack-shurfine;usda-ndb-import;1489078066;2017-03-09T16:47:46Z;1587589493;2020-04-22T21:04:53Z;Pepper jack cheese, pepper jack;;;;;Shurfine,  Western Family Foods  Inc.;shurfine,western-family-foods-inc;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Pasteurized milk, jalapeno peppers, cheese culture, salt, enzymes.;;;;;;1 SLICE (21 g);21;;0;;;;0;;;0;;;16;d;3;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SHURFINE;en:cheeses;Cheeses;;;;;;;;1594;1594;;28.57;19.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.095;0;0;;;;;;;;;0;;;23.81;;;;1.6675;0.667;;0.0002856;;;;;0;;;;;;;;;;;;;;0.714;;0;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;
0015400800464;http://world-en.openfoodfacts.org/product/0015400800464/smoked-provolone-cheese-provolone;org-database-usda;1587665156;2020-04-23T18:05:56Z;1587665156;2020-04-23T18:05:56Z;Smoked provolone cheese, provolone;;;;;;;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Pasteurized milk, cheese culture, salt, enzymes.;;;;;;1 SLICE (21 g);21;;0;;;;0;;;0;;;18;d;3;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SHURFINE;en:cheeses;Cheeses;;;;;;;;1393;1393;;28.57;16.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.071;0;0;;;;;;;;;0;;;23.81;;;;2.1425;0.857;;0.0002856;;;;;0;;;;;;;;;;;;;;0.714;;0;;;;;;;;;;;;;;;;;;;;;18;;;;;;;;
0015400802369;http://world-en.openfoodfacts.org/product/0015400802369/flaky-jumbos-biscuits-western-family-foods-inc;usda-ndb-import;1489093952;2017-03-09T21:12:32Z;1587593348;2020-04-22T22:09:08Z;Flaky Jumbos Biscuits;;;;;Western Family Foods  Inc.;western-family-foods-inc;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pie dough;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pie-dough;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pie dough;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched bleached flour (wheat flour, niacin, iron, thiamin mononitrate [vitamin b1], riboflavin [vitamin b2], folic acid), water, vegetable oil (palm and soybean oils), skim milk, sugar, leavening (baking soda, sodium acid pyrophosphate, sodium aluminum phosphate, aluminum sulfate), contains 2% or less of: modified wheat starch, dextrose, salt, natural and artificial flavor, wheat gluten, mono - and diglycerides, xanthan gum, polysorbate 60, sucralose, potassium sorbate (preservative), colored with (caramel color, yellow 5, yellow 6).;;;;;;1 BISCUIT (57 g);57;;11;;en:e102,en:e110,en:e150c,en:e202,en:e415,en:e435,en:e450,en:e471,en:e520,en:e541,en:e955;E102 - Tartrazine,E110 - Sunset yellow FCF,E150c - Ammonia caramel,E202 - Potassium sorbate,E415 - Xanthan gum,E435 - Polyoxyethylene sorbitan monostearate,E450 - Diphosphates,E471 - Mono- and diglycerides of fatty acids,E520 - Aluminium sulphate,E541 - Sodium aluminium phosphate,E955 - Sucralose;0;;;0;;;15;d;4;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Western Family Foods, Inc.;en:pie-dough;Pie dough;;;;;;;;1247;1247;;10.53;2.63;;;;;;;;;;;;;;;2.63;3.51;;;;;;;;;;;;;;;;;0;0;45.61;7.02;;;;;;;;;0;;;5.26;;;;2.0625;0.825;;0;;;;;0;0;0.000179;0.002807;;;;;;;;;;;0;;0.00189;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;
0015400803212;http://world-en.openfoodfacts.org/product/0015400803212/thin-sliced-turkey-shurfine;usda-ndb-import;1489135269;2017-03-10T08:41:09Z;1587627133;2020-04-23T07:32:13Z;Thin Sliced Turkey;;;;;Shurfine;shurfine;Meats, Prepared meats;en:meats,en:prepared-meats;Meats,Prepared meats;;;;;;;;;;;;;;;United States;en:united-states;United States;Turkey, mechanically separated turkey, turkey broth, salt. less than 2% of: modified corn starch, potassium lactate, dextrose, sodium phosphate, carrageenan, sodium diacetate, sodium erythorbate, sodium nitrite, honey, natural flavoring.;;;;;;1 PACKAGE (56 g);56;;5;;en:e250,en:e262,en:e262ii,en:e316,en:e326,en:e407;E250 - Sodium nitrite,E262 - Sodium acetates,E262ii - Sodium diacetate,E316 - Sodium erythorbate,E326 - Potassium lactate,E407 - Carrageenan;0;;;0;;;15;d;4;Fish Meat Eggs;Processed meat;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SHURFINE;en:prepared-meats;Prepared meats;;;;;;;;674;674;;8.93;3.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.054;3.57;1.79;;;;;;;;;;;;17.86;;;;2.6775;1.071;;;;;;;;;;0.005714;;;;;;;;;;;0.036;;0.00064;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;
0015400803229;http://world-en.openfoodfacts.org/product/0015400803229/thin-sliced-ham-with-natural-juices-shurfine;usda-ndb-import;1489135269;2017-03-10T08:41:09Z;1587627133;2020-04-23T07:32:13Z;Thin Sliced Ham With Natural Juices;;;;;Shurfine;shurfine;Meats, Prepared meats;en:meats,en:prepared-meats;Meats,Prepared meats;;;;;;;;;;;;;;;United States;en:united-states;United States;Ham, water, salt, less than 2% of: potassium lactate, maple sugar, dextrose, carrageenan, sodium diacetate, sodium erythorbate, sodium nitrite, honey, natural flavoring.;;;;;;1 PACKAGE (56 g);56;;5;;en:e250,en:e262,en:e262ii,en:e316,en:e326,en:e407;E250 - Sodium nitrite,E262 - Sodium acetates,E262ii - Sodium diacetate,E316 - Sodium erythorbate,E326 - Potassium lactate,E407 - Carrageenan;0;;;0;;;15;d;4;Fish Meat Eggs;Processed meat;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SHURFINE;en:prepared-meats;Prepared meats;;;;;;;;674;674;;8.93;3.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.062;1.79;1.79;;;;;;;;;;;;17.86;;;;3.3925;1.357;;;;;;;;;0.000243;0.005714;;;;;;;;;;;;;0.00193;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;
0015400803236;http://world-en.openfoodfacts.org/product/0015400803236/thin-sliced-chicken-shur-fine;usda-ndb-import;1489135270;2017-03-10T08:41:10Z;1587627133;2020-04-23T07:32:13Z;Thin Sliced Chicken;;;;;Shur Fine;shur-fine;Meats, Prepared meats;en:meats,en:prepared-meats;Meats,Prepared meats;;;;;en:100-natural;en:100-natural;100% natural;;;;;;;;United States;en:united-states;United States;Mechanically separated chicken, chicken, chicken broth, salt. less than 2% of modified corn starch, dextrose, potassium lactate, carrageenan, sodium phosphate, autolyzed yeast extract, sodium erythorbate, sodium diacetate, hydrolyzed soy protein, natural flavoring, sodium nitrite, turmeric.;;;;;;1 PACKAGE (56 g);56;;5;;en:e250,en:e262,en:e262ii,en:e316,en:e326,en:e407;E250 - Sodium nitrite,E262 - Sodium acetates,E262ii - Sodium diacetate,E316 - Sodium erythorbate,E326 - Potassium lactate,E407 - Carrageenan;0;;;0;;;14;d;4;Fish Meat Eggs;Processed meat;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SHURFINE;en:prepared-meats;Prepared meats;;;;;;;;674;674;;8.93;2.68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.054;3.57;1.79;;;;;;;;;;;;17.86;;;;2.365;0.946;;;;;;;;;;0.005714;;;;;;;;;;;0.036;;0.00129;;;;;;;;;;;;;;;;;;;;;14;;;;;;;;
