0026400417668;http://world-en.openfoodfacts.org/product/0026400417668/chocolate-low-fat-milk-chocolate;org-database-usda;1587668935;2020-04-23T19:08:55Z;1587668935;2020-04-23T19:08:55Z;Chocolate low fat milk, chocolate;;;;;;;Dairies, Milks;en:dairies,en:milks;Dairies,Milks;;;;;;;;;;;;;;;United States;en:united-states;United States;Lowfat milk, liquid sugar (sugar, water), cocoa processed with alkali, salt, carrageenan, vanillin, vitamin a palmitate, vitamin d3.;;;;;;1 BOTTLE (414 ml);414;;1;;en:e407;E407 - Carrageenan;0;;;0;;;0;b;4;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Darigold, Inc.;en:milks;Milks;;;;;;;;335;335;;1.21;0.72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.006;13.04;12.56;;;;;;;;;0;;;4.35;;;;0.2225;0.089;;;;;;;;;;;;;;;;;;;0.239;;0.148;;0.00048;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
0026400417675;http://world-en.openfoodfacts.org/product/0026400417675/strawberry-1-low-fat-milk-strawberry;org-database-usda;1587671667;2020-04-23T19:54:27Z;1587671667;2020-04-23T19:54:27Z;Strawberry 1% low fat milk, strawberry;;;;;;;Dairies, Milks;en:dairies,en:milks;Dairies,Milks;;;;;;;;;;;;;;;United States;en:united-states;United States;Lowfat milk, liquid sugar (sugar, water), dextrose, artificial flavor, corn starch, ä†arrageenan, salt, fd&c red #40 (color), vitamin a palmitate, vitamin d3.;;;;;;1 BOTTLE (414 ml);414;;1;;en:e129;E129 - Allura red ac;0;;;0;;;2;b;4;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Darigold, Inc.;en:milks;Milks;;;;;;;;364;364;;1.09;0.72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.006;15.46;15.22;;;;;;;;;0;;;3.86;;;;0.145;0.058;;;;;;;;;;;;;;;;;;;0.189;;0.142;;0;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;
0026400418009;http://world-en.openfoodfacts.org/product/0026400418009/old-fashioned-vanilla-extra-rich-creamy-homogenized-milk-old-fashioned-vanilla;org-database-usda;1587674769;2020-04-23T20:46:09Z;1587674769;2020-04-23T20:46:09Z;Old fashioned vanilla extra rich & creamy homogenized milk, old fashioned vanilla;;;;;;;Dairies, Milks;en:dairies,en:milks;Dairies,Milks;;;;;;;;;;;;;;;United States;en:united-states;United States;Milk, liquid sugar, (sugar, water), natural flavor, gellan gumâ€ , vitamin d3.;en:milk;;;;;1 BOTTLE (414 ml);414;;0;;;;0;;;0;;;4;c;4;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Darigold, Inc.;en:milks;Milks;;;;;;;;464;464;;3.86;2.42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.12;0.017;15.46;14.73;;;;;;;;;0;;;3.86;;;;0.145;0.058;;;;;;;;;;;;;;;;;;;0.188;;0.14;;0;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;
0026400418023;http://world-en.openfoodfacts.org/product/0026400418023/extra-rich-creamy-homogenized-milk-old-fashioned-chocolate-old-fashioned-chocolate;org-database-usda;1587674767;2020-04-23T20:46:07Z;1587674767;2020-04-23T20:46:07Z;Extra rich & creamy homogenized milk old fashioned chocolate, old fashioned chocolate;;;;;;;Dairies, Milks;en:dairies,en:milks;Dairies,Milks;;;;;;;;;;;;;;;United States;en:united-states;United States;Milk, liquid sugar (sugar, water), corn syrup, cocoa processed with alkali. salt, gellan gumâ€ , vitamin d3.;en:milk;;;;;1 BOTTLE (414 ml);414;;0;;;;0;;;0;;;3;c;3;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Darigold, Inc.;en:milks;Milks;;;;;;;;515;515;;4.11;2.66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.12;0.018;16.91;14.49;;;;;;;;;0.2;;;4.83;;;;0.2225;0.089;;;;;;;;;;;;;;;;;;;0.278;;0.169;;0.00048;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;
0026400440000;http://world-en.openfoodfacts.org/product/0026400440000/creamer-darigold;usda-ndb-import;1489138455;2017-03-10T09:34:15Z;1587630872;2020-04-23T08:34:32Z;Creamer;;;;;Darigold;darigold;Milk substitute, Creamer;en:milk-substitute,en:creamer;Milk substitute,Creamer;;;;;;;;;;;;;;;United States;en:united-states;United States;Milk and cream, sugar, natural and artificial flavor.;;;;;;1 Tbsp (15 ml);15;;0;;;;0;;;0;;;13;d;4;Beverages;Plant-based milk substitutes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Darigold, Inc.;en:creamer;Creamer;;;;;;;;837;837;;10;6.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033;26.67;26.67;;;;;;;;;0;;;0;;;;0.0825;0.033;;0.0002001;;;;;0;;;;;;;;;;;;0.1;;0.133;;0;;;;;;;;;;;;;;;;;;;;;13;;;;;;;;
0026400440017;http://world-en.openfoodfacts.org/product/0026400440017/creamer-darigold;usda-ndb-import;1489138526;2017-03-10T09:35:26Z;1589854658;2020-05-19T02:17:38Z;Creamer;;;;;Darigold;darigold;Milk substitute, Creamer;en:milk-substitute,en:creamer;Milk substitute,Creamer;;;;;;;;;;;;;;;United States;en:united-states;United States;milk and cream, sugar, natural and artificial flavor,;;;;;;1 Tbsp (15 ml);15;;0;;;;0;;;0;;;13;d;4;Beverages;Plant-based milk substitutes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Darigold, Inc.;en:creamer;Creamer;;;;;;;;837;837;;10;6.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033;26.67;26.67;;;;;;;;;0;;;0;;;;0.0825;0.033;;0.0002001;;;;;0;;;;;;;;;;;;0.1;;0.133;;0;;;;;;;;;;;;;;;;;;;;;13;;;;;;;;
0026400440024;http://world-en.openfoodfacts.org/product/0026400440024/darigold-low-fat-milk-chocolate;usda-ndb-import;1489138449;2017-03-10T09:34:09Z;1587630861;2020-04-23T08:34:21Z;Darigold, low fat milk, chocolate;;;;;Darigold;darigold;Dairies, Milks;en:dairies,en:milks;Dairies,Milks;;;;;;;;;;;;;;;United States;en:united-states;United States;Lowfat milk, liquid sucrose (sugar, water), cocoa processed with alkali, salt, carrageenan, vanillin, vitamin a palmitate, vitamin d3.;;;;;;8 OZA (237 ml);237;;1;;en:e407;E407 - Carrageenan;0;;;0;;;1;b;4;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Darigold, Inc.;en:milks;Milks;;;;;;;;335;335;;1.05;0.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.006;13.08;12.24;;;;;;;;;0.4;;;4.22;;;;0.2425;0.097;;0.0000633;;0.00000105;;;0;;;;;;;;;;;;0.19;;0.148;;0.0003;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;
0026400440062;http://world-en.openfoodfacts.org/product/0026400440062/darigold-2-milkfat-reduced-fat-milk;usda-ndb-import;1489138526;2017-03-10T09:35:26Z;1587631016;2020-04-23T08:36:56Z;Darigold, 2% milkfat reduced fat milk;;;;;Darigold;darigold;Dairies, Milks, Skimmed milks;en:dairies,en:milks,en:skimmed-milks;Dairies,Milks,Skimmed milks;;;;;;;;;;;;;;;United States;en:united-states;United States;Reduced fat milk, vitamin a palmitate, vitamin d3.;;;;;;8 OZA (237 ml);237;;0;;;;0;;;0;;;0;b;1;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Darigold, Inc.;en:skimmed-milks;Skimmed milks;;;;;;;;247;247;;2.11;1.27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.011;6.33;5.91;;;;;;;;;0;;;4.22;;;;0.1475;0.059;;0.0000633;;0.00000105;;;0;;;;;;;;;;;;0.194;;0.148;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
0026400440086;http://world-en.openfoodfacts.org/product/0026400440086/whole-lactose-free-milk;org-database-usda;1587661505;2020-04-23T17:05:05Z;1587661505;2020-04-23T17:05:05Z;Whole lactose free milk;;;;;;;Dairies, Milks;en:dairies,en:milks;Dairies,Milks;;;;;;;;;;;;;;;United States;en:united-states;United States;Milk, lactase enzyme, vitamin d3.;en:milk;;;;;1 cup (240 ml);240;;0;;;;0;;;0;;;1;b;1;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Darigold, Inc.;en:milks;Milks;;;;;;;;280;280;;3.75;2.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.015;5.42;5;;;;;;;;;0;;;3.33;;;;0.13;0.052;;0.0000375;;;;;0;;;;;;;;;;;;0.167;;0.125;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;
0026400440161;http://world-en.openfoodfacts.org/product/0026400440161/darigold-refuel-vitamin-protein-shake-rich-chocolate;org-database-usda;1587657023;2020-04-23T15:50:23Z;1587657023;2020-04-23T15:50:23Z;Darigold, refuel vitamin+protein shake, rich chocolate;;;;;;;Beverages;en:beverages;Beverages;;;;;;;;;;;;;;;United States;en:united-states;United States;Lowfat milk, liquid sucrose (sugar, water), cocoa processed with alkali, magnesium phosphate*, salt, lactase enzyme*, carrageenan, vanillin, zinc oxide*, vitamin e acetate*, calcium pantothenate (vitamin b5)*, vitamin a palmitate, riboflavin (vitamin b2)*, thiamin (vitamin b1)*, vitamin d3;;;;;;1 cup (240 ml);240;;2;;en:e343,en:e407;E343 - Magnesium phosphates,E407 - Carrageenan;0;;;0;;;20;e;4;Beverages;Sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Darigold, Inc.;en:beverages;Beverages;;;;;;;;331;331;;1.04;0.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.006;12.92;12.08;;;;;;;;;0.4;;;4.17;;;;0.23;0.092;;0.0000624;;;;;0;0;0.000319;;;;;;;0.001042;;;0.188;;0.146;0.188;0.0003;0.042;0.00156;;;;;;;;;;;;;;;;;;;20;;;;;;;;
0026400440178;http://world-en.openfoodfacts.org/product/0026400440178/darigold-old-fashioned-milk;usda-ndb-import;1489138549;2017-03-10T09:35:49Z;1587631036;2020-04-23T08:37:16Z;Darigold, old fashioned milk;;;;;Darigold;darigold;Dairies, Milks;en:dairies,en:milks;Dairies,Milks;;;;;;;;;;;;;;;United States;en:united-states;United States;Milk, liquid sucrose (sugar, water), dextrose, natural and artificial flavor, carrageenan, caramel color, vitamin d3.;;;;;;1 cup (240 ml);240;;2;;en:e150c,en:e407;E150c - Ammonia caramel,E407 - Carrageenan;0;;;0;;;4;c;4;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Darigold, Inc.;en:milks;Milks;;;;;;;;469;469;;3.75;2.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.017;15.83;15.42;;;;;;;;;0;;;3.75;;;;0.135;0.054;;0.0000375;;0.00000105;;;0;;;;;;;;;;;;0.179;;0.146;;0;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;
0026400440192;http://world-en.openfoodfacts.org/product/0026400440192/darigold-eggnog-pumpkin-spice;usda-ndb-import;1489138534;2017-03-10T09:35:34Z;1587631026;2020-04-23T08:37:06Z;Darigold, eggnog, pumpkin spice;;;;;Darigold;darigold;Dairies, Milks;en:dairies,en:milks;Dairies,Milks;;;;;;;;;;;;;;;United States;en:united-states;United States;Milk and cream, water, corn syrup, sugar, whey, egg yolks, pumpkin puree, carrageenan, nutmeg, guar gum, natural flavor, annatto and tumeric (color), mono and diglycerides, salt;;;;;;0.5 cup (120 ml);120;;3;;en:e407,en:e412,en:e471;E407 - Carrageenan,E412 - Guar gum,E471 - Mono- and diglycerides of fatty acids;0;;;0;;;7;c;4;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Darigold, Inc.;en:milks;Milks;;;;;;;;661;661;;7.5;4.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.054;19.17;14.17;;;;;;;;;0;;;2.5;;;;0.1675;0.067;;0.0000999;;;;;0;;;;;;;;;;;;0.183;;0.083;;0.0003;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;
0026400440277;http://world-en.openfoodfacts.org/product/0026400440277/whole-homogenized-milk-darigold;usda-ndb-import;1489138550;2017-03-10T09:35:50Z;1587631037;2020-04-23T08:37:17Z;Whole Homogenized Milk;;;;;Darigold;darigold;Dairies, Milks, Whole milks;en:dairies,en:milks,en:whole-milks;Dairies,Milks,Whole milks;;;;;;;;;;;;;;;United States;en:united-states;United States;Milk, vitamin d3;;;;;;1 cup (240 ml);240;;0;;;;0;;;0;;;1;b;1;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Darigold, Inc.;en:whole-milks;Whole milks;;;;;;;;280;280;;3.75;2.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.015;5.42;5;;;;;;;;;0;;;3.33;;;;0.13;0.052;;0.0000375;;0.00000105;;;0;;;;;;;;;;;;0.167;;0.125;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;
0026400440284;http://world-en.openfoodfacts.org/product/0026400440284/two-reduced-fat-milk-darigold;usda-ndb-import;1489138451;2017-03-10T09:34:11Z;1587658057;2020-04-23T16:07:37Z;Two Reduced Fat Milk;;;;;Darigold;darigold;Dairies, Milks;en:dairies,en:milks;Dairies,Milks;;;;;;;;;;;;;;;United States;en:united-states;United States;Reduced fat milk, vitamin a palmitate, vitamin d3.;;;;;;1 cup (240 ml);240;;0;;;;0;;;0;;;0;b;1;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Darigold, Inc.;en:milks;Milks;;;;;;;;243;243;;2.08;1.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.01;6.25;5.83;;;;;;;;;0;;;4.17;;;;0.145;0.058;;0.0000624;;0.00000105;;;0;;;;;;;;;;;;0.192;;0.146;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
0026400440307;http://world-en.openfoodfacts.org/product/0026400440307/darigold-refuel-vitamin-protein-shake-chocolate-peanut-butter;org-database-usda;1587657023;2020-04-23T15:50:23Z;1587657023;2020-04-23T15:50:23Z;Darigold, refuel, vitamin + protein shake, chocolate peanut butter;;;;;;;Beverages;en:beverages;Beverages;;;;;;;;;;;;;;;United States;en:united-states;United States;Lowfat milk, liquid sucrose (sugar, water), cocoa processed with alkali, magnesium phosphate*, salt, natural and artificial flavor, lactase enzyme*, carrageenan, zinc oxide*, vitamin e acetate*, calcium pantothenate (vitamin b5)* vitamin a palmitate, riboflavin (vitamin b2)*, thiamin (vitamin b1)*, vitamin d3.;;;;;;1 cup (240 ml);240;;2;;en:e343,en:e407;E343 - Magnesium phosphates,E407 - Carrageenan;0;;;0;;;20;e;4;Beverages;Sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Darigold, Inc.;en:beverages;Beverages;;;;;;;;314;314;;1.04;0.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.006;12.92;12.08;;;;;;;;;0.4;;;4.17;;;;0.24;0.096;;0.0000624;;;;;0;0;0.000319;;;;;;;0.001042;;;0.188;;0.146;0.188;0.0003;0.042;0.00156;;;;;;;;;;;;;;;;;;;20;;;;;;;;
